id,name,host_id,host_name,neighbourhood_group,neighbourhood,latitude,longitude,room_type,price,minimum_nights,number_of_reviews,last_review,reviews_per_month,calculated_host_listings_count,availability_365,number_of_reviews_ltm,license
47353854,Rental unit in Boston · ★4.70 · 1 bedroom · 2 beds · 1 bath,362014108,Jean- Luc,,Dorchester,42.30689,-71.06612,Entire home/apt,107,3,74,2023-08-29,2.60,4,326,29,STR-443483
47354776,Rental unit in Boston · ★4.82 · 2 bedrooms · 2 beds · 1 bath,362014108,Jean- Luc,,Dorchester,42.30619,-71.06677,Entire home/apt,109,3,44,2023-08-20,1.52,4,334,19,STR-443483
47355090,Rental unit in Boston · ★4.78 · 2 bedrooms · 2 beds · 1 bath,362014108,Jean- Luc,,Dorchester,42.30527686636973,-71.06730241079346,Entire home/apt,109,3,74,2023-08-28,2.44,4,304,35,STR-443483
47356077,Rental unit in Boston · ★4.68 · 1 bedroom · 2 beds · 1 bath,362014108,Jean- Luc,,Dorchester,42.30619,-71.06677,Entire home/apt,110,3,53,2023-08-12,1.92,4,331,21,STR-443483
47373862,Rental unit in Boston · ★4.75 · Studio · 1 bed · 1 bath,382451810,Albert,,Downtown,42.35573,-71.05994,Entire home/apt,226,1,191,2023-08-30,5.94,42,206,58,STR-466829
47374298,Rental unit in Boston · ★4.69 · Studio · 1 bed · 1 bath,382451810,Albert,,Downtown,42.35598,-71.05966,Entire home/apt,243,1,133,2023-09-12,4.45,42,199,42,STR-466828
47374576,Rental unit in Boston · ★4.75 · Studio · 1 bed · 1 bath,382451810,Albert,,Downtown,42.35522,-71.05798,Entire home/apt,242,1,141,2023-08-30,4.66,42,206,40,STR-466827
47374978,Rental unit in Boston · ★4.74 · Studio · 1 bed · 1 bath,382451810,Albert,,Downtown,42.35596,-71.05992,Entire home/apt,232,1,211,2023-08-24,6.53,42,201,68,STR-466816
47384208,Rental unit in Boston · ★4.68 · Studio · 1 bed · 1 bath,382451810,Albert,,Downtown,42.35427,-71.05991,Entire home/apt,268,1,159,2023-07-29,5.05,42,205,38,STR-466826
47384387,Rental unit in Boston · ★4.68 · 1 bedroom · 1 bed · 1 bath,382451810,Albert,,Downtown,42.35582,-71.05796,Entire home/apt,222,2,179,2023-09-01,5.85,42,194,48,STR-466825
47384475,Rental unit in Boston · ★4.74 · 1 bedroom · 1 bed · 1 bath,382451810,Albert,,Downtown,42.35519,-71.05994,Entire home/apt,279,1,141,2023-08-14,4.80,42,201,46,STR-466824
47384597,Rental unit in Boston · ★4.68 · 2 bedrooms · 2 beds · 2 baths,382451810,Albert,,Downtown,42.35397,-71.05798,Entire home/apt,385,1,155,2023-08-30,5.36,42,194,48,STR-466798
47385123,Rental unit in Boston · ★5.0 · 1 bedroom · 2 beds · 1 bath,154540888,Stephanie,,South End,42.34406280517578,-71.06999969482422,Entire home/apt,195,29,6,2023-02-25,0.24,2,311,2,
47406533,Condo in Boston · ★5.0 · 2 bedrooms · 2 beds · 1 bath,35365790,Anda,,South Boston,42.33437,-71.05208,Entire home/apt,435,2,13,2023-06-08,0.46,1,357,2,STR-461650
47407478,Rental unit in Boston · ★4.72 · 1 bedroom · 1 bed · 1 bath,382451810,Albert,,Downtown,42.35451,-71.0579,Entire home/apt,273,1,123,2023-08-20,3.90,42,202,37,STR-466799
47408174,Rental unit in Boston · ★4.73 · 1 bedroom · 1 bed · 1 bath,382451810,Albert,,Downtown,42.35397,-71.05805,Entire home/apt,284,1,157,2023-09-12,4.92,42,209,57,STR-466811
47408663,Rental unit in Boston · ★4.61 · Studio · 1 bed · 1 bath,382451810,Albert,,Downtown,42.35426,-71.0598,Entire home/apt,210,1,119,2023-09-06,3.84,42,192,48,STR-466817
47425133,Rental unit in Boston · ★4.65 · 1 bedroom · 1 bed · 1 bath,275849638,Steven,,Fenway,42.34742,-71.09253,Entire home/apt,187,1,57,2022-06-18,2.00,42,1,0,STR-438668
47426948,Rental unit in Boston · ★4.61 · 2 bedrooms · 2 beds · 2 baths,275849638,Steven,,Back Bay,42.35153,-71.08175,Entire home/apt,544,2,153,2023-08-18,4.69,42,175,48,STR-450901
47441090,Guest suite in Boston · ★4.90 · 1 bedroom · 1 bed · 1 bath,292681778,Nicole,,Roxbury,42.32987,-71.08982,Entire home/apt,138,1,154,2023-09-07,4.75,1,126,50,STR-443577
47487652,Rental unit in Boston · ★4.71 · 1 bedroom · 1 bed · 1 bath,382451810,Albert,,Downtown,42.35387599921967,-71.05848406519874,Entire home/apt,276,1,139,2023-08-26,4.42,42,212,50,STR-466818
47492421,Rental unit in Boston · ★4.60 · Studio · 1 bed · 1 bath,382451810,Albert,,Downtown,42.35533,-71.05769,Entire home/apt,208,1,115,2023-09-12,3.93,42,192,35,STR-466812
47536459,Rental unit in Boston · ★4.91 · 4 bedrooms · 6 beds · 2 baths,39266840,Kevin & Maria,,Dorchester,42.30043,-71.06091,Entire home/apt,415,2,76,2023-09-15,2.41,4,40,21,STR-445557
47567526,Rental unit in Boston · 3 bedrooms · 3 beds · 1 bath,21748373,Lauren,,Dorchester,42.2794,-71.06794,Entire home/apt,85,91,1,2021-05-16,0.04,1,0,0,STR-445830
47576607,Rental unit in Boston · Studio · 1 bed · 1 bath,107434423,Blueground,,Back Bay,42.35066,-71.07739,Entire home/apt,181,32,1,2022-01-18,0.05,330,226,0,
47770530,Rental unit in Boston · ★4.96 · 2 bedrooms · 2 beds · 1.5 baths,9410008,Jason,,Beacon Hill,42.35885,-71.07033,Entire home/apt,607,10,82,2023-08-20,2.71,22,73,28,STR-441400
47775251,Rental unit in Boston · ★4.67 · 1 bedroom · 1 bed · 1 shared bath,258974203,Sophia,,Beacon Hill,42.35638,-71.07139,Private room,154,29,6,2023-02-25,0.22,2,42,2,Exempt: This listing is a unit used for furnished institutional or business stays
47780618,Condo in Boston · ★4.91 · 2 bedrooms · 2 beds · 1 bath,56355458,Cusaj,,East Boston,42.38347,-71.01653,Entire home/apt,158,2,34,2023-08-18,4.16,1,122,34,STR-447421
47786467,Home in Boston · ★4.83 · 1 bedroom · 1 bed · 1 private bath,49565531,Maria,,Jamaica Plain,42.32024002075195,-71.1054458618164,Private room,130,3,6,2023-09-01,0.27,3,14,5,STR-445532
47812533,Rental unit in Boston · ★4.67 · 1 bedroom · 1 bed · 1.5 baths,107434423,Blueground,,Downtown,42.36085,-71.05662,Entire home/apt,206,32,3,2023-08-31,0.14,330,217,2,
47867613,Guest suite in Boston · ★4.78 · Studio · 1 bed · 1 bath,237078658,Lindsay,,South Boston,42.33716,-71.03812,Entire home/apt,78,29,83,2021-12-02,2.59,2,22,0,STR-399339
47873448,Home in Boston · ★4.97 · 4 bedrooms · 4 beds · 1.5 baths,72934437,Rafael,,East Boston,42.37877,-71.0311,Entire home/apt,301,2,116,2023-09-14,3.82,1,288,55,STR-490291
47890883,Rental unit in Boston · ★4.92 · 1 bedroom · 1 bed · 1 bath,386040727,Evans,,Dorchester,42.28626,-71.04232,Entire home/apt,117,1,183,2023-09-13,5.87,2,1,72,STR-519685
47907306,Boutique hotel in Boston · ★4.88 · 1 bedroom · 2 beds · 1 private bath,371148657,Jeffrey,,Fenway,42.34593,-71.09789,Private room,129,1,33,2023-03-04,1.03,14,243,5,Exempt: This listing is a hotel or motel
47907508,Boutique hotel in Boston · ★4.74 · 1 bedroom · 1 bed · 1 private bath,371148657,Jeffrey,,Fenway,42.34519,-71.09604,Private room,129,1,35,2023-05-19,1.09,14,253,11,Exempt: This listing is a hotel or motel
47907616,Boutique hotel in Boston · ★4.72 · 1 bedroom · 1 bed · 1 private bath,371148657,Jeffrey,,Fenway,42.34429,-71.09735,Private room,129,1,39,2023-02-27,1.24,14,258,2,Exempt: This listing is a hotel or motel
47938459,Rental unit in Boston · 1 bedroom · 1 bed · 1 bath,22541573,Ken,,Downtown,42.35913,-71.05851,Entire home/apt,220,32,0,,,44,300,0,
47952948,Condo in Boston · ★4.74 · 1 bedroom · 1 bed · 1.5 baths,43217109,Javier,,South End,42.33635,-71.07506,Entire home/apt,249,2,54,2023-08-20,1.75,5,282,15,STR-468957
47954520,Guest suite in Boston · ★5.0 · Studio · 2 beds · 1 bath,12788484,Pauline,,Downtown,42.3504,-71.06996,Entire home/apt,219,3,23,2023-05-22,0.73,1,1,6,STR-434173
47955017,Rental unit in Boston · ★3.50 · 2 bedrooms · 2 beds · 2 baths,212359760,Evonify,,Downtown,42.35082,-71.06358,Entire home/apt,365,1,10,2022-07-28,0.35,72,209,0,Exempt: This listing is a unit that has contracts with hospitals
47987715,Serviced apartment in Boston · ★3.75 · 1 bedroom · 1 bed · 1 bath,20857768,Compass,,Downtown,42.35822,-71.06137,Entire home/apt,189,29,4,2022-01-20,0.14,17,101,0,Exempt: This listing is a unit used for furnished institutional or business stays
47999268,Rental unit in Boston · 1 bedroom · 1 bed · 1 bath,79330208,Rahul,,Brighton,42.33873,-71.15151,Entire home/apt,75,91,0,,,1,0,0,
48000343,Rental unit in Boston · ★4.70 · Studio · 1 bed · 1 bath,382451810,Albert,,Downtown,42.35593,-71.05837,Entire home/apt,191,1,132,2023-09-13,4.24,42,209,49,STR-466821
48001395,Rental unit in Boston · ★4.95 · 4 bedrooms · 5 beds · 2 baths,9410008,Jason,,Beacon Hill,42.36078,-71.07208,Entire home/apt,911,7,56,2023-08-28,1.78,22,89,21,STR-441399
48001583,Rental unit in Boston · ★4.97 · 4 bedrooms · 5 beds · 2.5 baths,9410008,Jason,,Back Bay,42.35095,-71.08838,Entire home/apt,908,7,63,2023-08-29,2.03,22,77,27,STR-441414
48001788,Rental unit in Boston · ★4.98 · 3 bedrooms · 3 beds · 2 baths,9410008,Jason,,Back Bay,42.34789,-71.08297,Entire home/apt,739,5,51,2023-08-29,1.67,22,90,19,STR-441411
48001906,Rental unit in Boston · ★4.98 · 3 bedrooms · 3 beds · 1 bath,9410008,Jason,,North End,42.36716,-71.05499,Entire home/apt,490,10,83,2023-08-14,2.66,22,138,23,STR-441409
48014877,Rental unit in Boston · ★4.54 · Studio · 1 bed · 1 bath,212359760,Evonify,,Downtown,42.35312,-71.06303,Entire home/apt,418,29,37,2021-12-03,1.16,72,302,0,Exempt: This listing is a unit that has contracts with hospitals
48014985,Rental unit in Boston · ★4.49 · 1 bedroom · 2 beds · 1 bath,212359760,Evonify,,Downtown,42.35314,-71.063,Entire home/apt,458,29,45,2021-12-02,1.44,72,277,0,Exempt: This listing is a unit that has contracts with hospitals
48015070,Rental unit in Boston · ★4.35 · 2 bedrooms · 1 bed · 1 bath,212359760,Evonify,,Downtown,42.35095,-71.06374,Entire home/apt,240,1,130,2023-09-10,4.15,72,92,57,Exempt: This listing is a unit that has contracts with hospitals
48015562,Rental unit in Boston · ★4.24 · Studio · 1 bed · 1 bath,212359760,Evonify,,Downtown,42.35173,-71.06334,Entire home/apt,197,1,29,2023-09-11,0.93,72,104,19,Exempt: This listing is a unit that has contracts with hospitals
48015810,Rental unit in Boston · ★4.39 · 2 bedrooms · 2 beds · 2 baths,212359760,Evonify,,Downtown,42.35338,-71.0634,Entire home/apt,252,1,141,2023-09-10,4.43,72,50,57,Exempt: This listing is a unit that has contracts with hospitals
48015886,Rental unit in Boston · ★4.34 · 2 bedrooms · 2 beds · 1 bath,212359760,Evonify,,Downtown,42.35155,-71.06478,Entire home/apt,273,1,120,2023-09-13,3.86,72,66,43,Exempt: This listing is a unit that has contracts with hospitals
48016221,Rental unit in Boston · ★4.73 · Studio · 1 bed · 1 bath,331225367,Stone,,Beacon Hill,42.35872,-71.06798,Entire home/apt,276,1,154,2023-09-01,5.00,54,117,71,Exempt: This listing is a unit that has contracts with hospitals
48016238,Rental unit in Boston · ★4.33 · 2 bedrooms · 2 beds · 1.5 baths,212359760,Evonify,,South End,42.33774,-71.06984,Entire home/apt,269,1,3,2021-05-04,0.10,72,53,0,Exempt: This listing is a unit that has contracts with hospitals
48018582,Condo in Boston · 5 bedrooms · 4 beds · 5 baths,3637081,Jason,,North End,42.36523,-71.05452,Entire home/apt,321,1,0,,,13,0,0,Exempt: This listing is a unit used for furnished institutional or business stays
48026506,Rental unit in Boston · ★4.38 · Studio · 2 beds · 1 bath,212359760,Evonify,,Downtown,42.35342,-71.06379,Entire home/apt,223,1,141,2023-07-16,4.46,72,97,43,Exempt: This listing is a unit that has contracts with hospitals
48026912,Rental unit in Boston · ★4.23 · 2 bedrooms · 2 beds · 1 bath,212359760,Evonify,,Downtown,42.35129,-71.06364,Entire home/apt,343,1,75,2023-06-07,2.64,72,85,15,Exempt: This listing is a unit that has contracts with hospitals
48027058,Rental unit in Boston · ★4.71 · Studio · 1 bed · 1 bath,331225367,Stone,,Back Bay,42.35208,-71.07825,Entire home/apt,286,2,140,2023-09-10,4.69,54,141,55,Exempt: This listing is a unit that has contracts with hospitals
48027264,Rental unit in Boston · ★4.98 · 2 bedrooms · 2 beds · 2 baths,9410008,Jason,,Back Bay,42.3482,-71.08326,Entire home/apt,614,10,61,2023-08-19,1.97,22,88,21,STR-441410
48027607,Rental unit in Boston · ★4.47 · Studio · 1 bed · 1 bath,212359760,Evonify,,Downtown,42.35323,-71.0631,Entire home/apt,223,1,89,2023-09-12,3.16,72,86,54,Exempt: This listing is a unit that has contracts with hospitals
48027808,Rental unit in Boston · ★4.97 · 1 bedroom · 1 bed · 1 bath,9410008,Jason,,North End,42.3678,-71.05456,Entire home/apt,324,10,66,2023-08-22,2.09,22,87,26,STR-441406
48030134,Rental unit in Boston · ★4.97 · 4 bedrooms · 5 beds · 2 baths,370733465,Diana,,Roxbury,42.29916,-71.08675,Entire home/apt,278,2,133,2023-09-13,4.53,1,144,33,STR-443355
48080487,Rental unit in Boston · ★4.88 · 1 bedroom · 1 bed · 1 bath,9410008,Jason,,North End,42.36319,-71.05127,Entire home/apt,350,10,64,2023-04-18,2.04,22,117,14,STR-441416
48080557,Rental unit in Boston · ★4.59 · 2 bedrooms · 2 beds · 1 bath,212359760,Evonify,,Downtown,42.35294,-71.06321,Entire home/apt,530,29,44,2021-11-30,1.45,72,292,0,Exempt: This listing is a unit that has contracts with hospitals
48080614,Rental unit in Boston · ★4.96 · 3 bedrooms · 3 beds · 1.5 baths,9410008,Jason,,North End,42.36742,-71.05249,Entire home/apt,614,10,80,2023-08-24,2.62,22,114,28,STR-441402
48091769,Rental unit in Boston · ★4.36 · 2 bedrooms · 2 beds · 1.5 baths,212359760,Evonify,,South End,42.33642,-71.06974,Entire home/apt,269,1,22,2021-05-30,0.70,72,48,0,Exempt: This listing is a unit that has contracts with hospitals
48092931,Serviced apartment in Boston · ★4.72 · 2 bedrooms · 2 beds · 2 baths,275849638,Steven,,North End,42.3651,-71.05109,Entire home/apt,428,2,133,2023-09-12,4.60,42,220,61,STR-437461
48093039,Serviced apartment in Boston · ★4.74 · 2 bedrooms · 2 beds · 2.5 baths,275849638,Steven,,Fenway,42.34882420341916,-71.09481479655527,Entire home/apt,471,1,185,2023-08-16,6.06,42,210,57,STR-438670
48093229,Serviced apartment in Boston · ★4.64 · 4 bedrooms · 4 beds · 3.5 baths,275849638,Steven,,Fenway,42.34964,-71.09285,Entire home/apt,941,3,159,2023-09-09,5.54,42,202,55,STR-438671
48103833,Serviced apartment in Boston · ★4.71 · 2 bedrooms · 2 beds · 2 baths,275849638,Steven,,Downtown,42.3583,-71.05323,Entire home/apt,446,2,168,2023-08-31,5.41,42,306,51,STR-424135
48107926,Rental unit in Boston · 1 bedroom · 1 bed · 1 bath,107434423,Blueground,,South Boston,42.34114,-71.04959,Entire home/apt,233,32,0,,,330,354,0,
48107968,Rental unit in Boston · 1 bedroom · 1 bed · 1 bath,107434423,Blueground,,Mission Hill,42.3347357,-71.1018627,Entire home/apt,238,32,1,2023-08-19,1,330,24,1,
48120609,Home in Boston · 1 bedroom · 1 bed · 2 shared baths,37035419,Wendy,,Allston,42.35866,-71.13006,Private room,75,91,2,2023-04-30,0.09,9,199,1,
48122230,Rental unit in Boston · ★4.92 · 2 bedrooms · 2 beds · 2 baths,9410008,Jason,,Back Bay,42.3483,-71.08958,Entire home/apt,611,10,72,2023-08-21,2.35,22,114,26,STR-441417
48131435,Rental unit in Boston · ★4.81 · 3 bedrooms · 4 beds · 2 baths,66257167,Victoria,,Bay Village,42.34901,-71.0666,Entire home/apt,298,2,123,2023-09-01,3.93,3,95,43,STR-445531
48149056,Home in Boston · ★4.87 · 1 bedroom · 1 bed · 1 private bath,49565531,Maria,,Jamaica Plain,42.32098,-71.10482,Private room,130,2,84,2023-09-02,2.71,3,0,26,STR-445532
48173950,Rental unit in Boston · ★4.74 · 2 bedrooms · 4 beds · 1 bath,388634902,Jason,,Hyde Park,42.26353,-71.12697,Entire home/apt,242,1,43,2023-08-28,1.42,1,66,15,STR-445809
48206409,Serviced apartment in Boston · ★4.72 · 1 bedroom · 1 bed · 1 bath,20857768,Compass,,Downtown,42.35865,-71.06245,Entire home/apt,280,9,18,2023-08-26,0.59,17,75,5,Exempt: This listing is a unit used for furnished institutional or business stays
48210616,Home in Boston · ★4.92 · 1 bedroom · 2 beds · 1 private bath,357698265,Natalie,,Brighton,42.34388,-71.15633,Private room,149,1,48,2023-09-03,1.63,8,61,16,STR-413441
48210680,Condo in Boston · ★4.17 · 1 bedroom · 2 beds · 1 bath,5618949,Alan,,Dorchester,42.30019,-71.08438,Entire home/apt,99,29,6,2021-10-26,0.20,9,67,0,STR-419049
48231177,Rental unit in Boston · ★4.52 · 1 bedroom · 2 beds · 1 bath,316148588,TemplePlace,,Downtown,42.35418,-71.06267,Entire home/apt,187,2,60,2023-08-29,1.98,5,8,13,STR-524468
48243795,Home in Boston · ★4.86 · 1 bedroom · 1 bed · 1 shared bath,357698265,Natalie,,Brighton,42.34524,-71.15449,Private room,129,1,44,2023-08-19,1.44,8,25,9,STR-413441
48244238,Home in Boston · ★4.95 · 1 bedroom · 1 bed · 1 shared bath,357698265,Natalie,,Brighton,42.34308,-71.15622,Private room,125,1,41,2023-09-06,1.37,8,57,19,STR-413441
48246588,Rental unit in Boston · 2 bedrooms · 2 beds · 1 bath,1770603,Lucy,,Brighton,42.3402,-71.14884,Entire home/apt,140,29,2,2023-04-30,0.07,1,265,1,
48246976,Rental unit in Boston · ★4.27 · 1 bedroom · 1 bed · 1 bath,316148588,TemplePlace,,Downtown,42.35407,-71.06119,Entire home/apt,195,2,30,2022-11-10,1.06,5,105,2,STR-524468
48248044,Rental unit in Boston · ★4.28 · 1 bedroom · 2 beds · 1 bath,316148588,TemplePlace,,Downtown,42.3562,-71.06137,Entire home/apt,187,2,75,2023-09-01,2.60,5,13,24,STR-524468
48282351,Rental unit in Boston · ★4.88 · 1 bedroom · 1 bed · 1 bath,9410008,Jason,,Back Bay,42.3509,-71.08919,Entire home/apt,347,10,78,2023-08-20,2.59,22,81,23,STR-441412
48285608,Rental unit in Boston · ★4.82 · 2 bedrooms · 3 beds · 2 baths,388391823,Elliott And Layla,,Downtown,42.35429,-71.06118,Entire home/apt,439,3,66,2023-08-18,2.18,1,73,18,STR-443491
48297633,Rental unit in Boston · ★4.99 · 1 bedroom · 1 bed · 1 bath,9410008,Jason,,North End,42.36634,-71.05613,Entire home/apt,324,10,67,2023-08-07,2.16,22,139,22,STR-441405
48298464,Rental unit in Boston · ★5.0 · 2 bedrooms · 2 beds · 2 baths,16098390,Wendy,,South End,42.34146,-71.07185,Entire home/apt,437,3,8,2023-08-29,2.40,1,264,8,str-523399
48329199,Condo in Boston · ★4.74 · 5 bedrooms · 7 beds · 3 baths,279124542,Angela,,Jamaica Plain,42.29296,-71.11608,Entire home/apt,423,1,165,2023-08-14,5.50,4,331,85,Exempt: This listing is a unit used for furnished institutional or business stays
48349069,Rental unit in Boston · 1 bedroom · 2 baths,814298,Thatch,,Dorchester,42.32108,-71.05458,Private room,65,29,1,2023-08-27,1,61,0,1,
48357656,Condo in Boston · ★4.97 · 1 bedroom · 2 beds · 1 bath,25610777,Jennifer,,Charlestown,42.38099,-71.07038,Entire home/apt,199,4,72,2023-08-21,2.67,1,167,25,STR-416464
48361088,Rental unit in Boston · ★4.40 · 1 bedroom · 1 bed · 1 bath,183914990,Edmund,,Downtown,42.35408,-71.06337,Private room,134,1,275,2023-08-29,9.59,13,28,125,STR439290
48364663,Rental unit in Boston · ★4.90 · 3 bedrooms · 3 beds · 1 bath,119007535,Kenneth,,Mission Hill,42.32982,-71.09757,Entire home/apt,180,2,174,2023-08-27,5.69,2,30,68,STR-445907
48394518,Condo in Boston · ★4.60 · 1 bedroom · 2 beds · 1 bath,72298155,Rebecca,,Roxbury,42.33025,-71.09456,Entire home/apt,221,1,163,2023-08-30,5.29,2,313,62,STR-461701
48399405,Rental unit in Boston · ★4.82 · 1 bedroom · 2 beds · 1 bath,119007535,Kenneth,,Mission Hill,42.33168,-71.09796,Entire home/apt,175,2,174,2023-08-30,5.97,2,56,61,STR-445899
48403559,Rental unit in Boston · 1 bedroom · 1 bed · 1 shared bath,151308976,Emma,,Brighton,42.35465,-71.15788,Private room,883,120,0,,,1,0,0,
48423808,Serviced apartment in Boston · ★4.55 · 1 bedroom · 1 bed · 1 bath,20857768,Compass,,Beacon Hill,42.35854,-71.062851,Entire home/apt,279,9,11,2023-09-03,0.37,17,95,6,Exempt: This listing is a unit used for furnished institutional or business stays
48450883,Rental unit in Boston · ★4.93 · 1 bedroom · 1 bed · 1 bath,9410008,Jason,,Beacon Hill,42.35979,-71.07008,Entire home/apt,350,10,74,2023-08-29,2.44,22,109,24,STR-441401
48454886,Rental unit in Boston · 2 bedrooms · 2 beds · 1 bath,107434423,Blueground,,Back Bay,42.3505139,-71.089844,Entire home/apt,264,32,0,,,330,117,0,
48466008,Condo in Boston · ★4.54 · 3 bedrooms · 3 beds · 1.5 baths,43217109,Javier,,South End,42.33836,-71.07613,Entire home/apt,599,2,35,2023-08-11,1.18,5,295,10,STR-468957
